Id,Schedule,Title,Type of Work,Company,Location,Pay,Status,State,City,Talent Type(s),Buyer Rating,Confirmed Start Time,Country,Distance,Estimated Total,Invoice ID,My Performance,Requests,Routes,Service Date,Shipments,Template,WO Rating,Zip,Schedule Note
10996814,02-02-2022 11:00 EST,Install and Training,POTS,ClearCaptions Inside Sales,"FORT LEE, NJ, 07024",$90 ,Paid,NJ,FORT LEE,,0,02-02-2022 11:00 EST,US,249,$65 ,,,0,68,02-02-2022 11:00 EST,0,BLUE Installation / Training - (Standard) - old,5,7024,
10967523,01-31-2022 10:30 EST,Install and Training,POTS,ClearCaptions Inside Sales,"NEW YORK, NY, 10038",$90 ,Paid,NY,NEW YORK,,0,01-31-2022 10:30 EST,US,259,$86 ,,,0,69,01-31-2022 10:30 EST,0,BLUE Installation / Training - (Standard) - old,5,10038,
10967511,01-28-2022 13:00 EST,Install and Training,POTS,ClearCaptions Inside Sales,"NEW YORK, NY, 10003",$90 ,Paid,NY,NEW YORK,,0,01-28-2022 13:00 EST,US,258,$65 ,,,0,70,01-28-2022 13:00 EST,0,BLUE Installation / Training - (Standard) - old,5,10003,
10979624,01-28-2022 08:00 EST,Install and Training,POTS,ClearCaptions Inside Sales,"MANHATTAN, NY, 10029",$90 ,Paid,NY,MANHATTAN,,0,01-28-2022 08:00 EST,US,253,$65 ,,5,0,78,01-28-2022 08:00 EST,0,BLUE Installation / Training - (Standard) - old,5,10029,
10993859,01-27-2022 09:00 EST,Install and Training,POTS,ClearCaptions Inside Sales,"NEW YORK, NY, 10019",$90 ,Paid,NY,NEW YORK,,0,01-27-2022 09:00 EST,US,255,$65 ,,5,0,96,01-27-2022 09:00 EST,0,BLUE Installation / Training - (Standard) - old,5,10019,
10991300,01-27-2022 07:00 EST,Install and Training,POTS,ClearCaptions Inside Sales,"NEW YORK, NY, 10032",$90 ,Paid,NY,NEW YORK,,0,01-27-2022 07:00 EST,US,250,$65.25 ,,5,0,76,01-27-2022 07:00 EST,0,BLUE Installation / Training - (Standard) - old,5,10032,
10991699,01-25-2022 17:00 EST,WS94880525_i3 Device memory Upgrade     **Resource Request**,Windows Device,US Tech Solutions Inc.,"480 Washington Boulevard, Jersey City",$300 ,Paid,NJ,Jersey City,,0,01-25-2022 17:00 EST,US,258,$300 ,,5,0,1,01-25-2022 17:00 EST,0,SAMPLE TEMPLATE | Created by FN,5,7310,
10973065,01-25-2022 14:00 EST,Battery Replacement Onsite Support,General Tasks,Hemmersbach US,"New York, NY, 10016",$50 ,Paid,NY,New York,,0,01-25-2022 14:00 EST,US,257,$50 ,,,0,25,01-25-2022 14:00 EST,0,Battery Replacement Project.,5,10016,
10961334,01-24-2022 09:00 EST,Install and Training,POTS,ClearCaptions Inside Sales,"PARAMUS, NJ, 07652",$90 ,Paid,NJ,PARAMUS,,0,01-24-2022 09:00 EST,US,243,$65 ,,,0,67,01-24-2022 09:00 EST,0,BLUE Installation / Training - (Standard) - old,5,7652,
10948774,01-22-2022 09:00 EST,Install and Training,POTS,ClearCaptions Inside Sales,"PARAMUS, NJ, 07652",$90 ,Paid,NJ,PARAMUS,,0,01-22-2022 09:00 EST,US,243,$77.75 ,,5,0,66,01-22-2022 09:00 EST,0,BLUE Installation / Training - (Standard) - old,5,7652,
10983275,01-21-2022 12:00 EST,Install and Training,POTS,ClearCaptions Inside Sales,"NEWARK, NJ, 07108",$120 ,Paid,NJ,NEWARK,,0,01-21-2022 12:00 EST,US,260,$120 ,,,0,1,01-21-2022 12:00 EST,0,BLUE Installation / Training - (Standard) - old,5,7108,
10934733,01-18-2022 20:45 EST,Self Check Out Installation - Estimated 6 hours,Point of Sale,Essintial,CVS,$132.22 ,Paid,NJ,HOBOKEN,,0,01-18-2022 20:45 EST,US,258,$132.22 ,,,0,,01-18-2022 20:45 EST,0,TGCS SCO Assist template,0,7030,
10610787,01-17-2022 20:45 EST,Self Check Out Installation - Estimated 6 hours,Point of Sale,Essintial,CVS,$132 ,Paid,NJ,FAIRLAWN,,0,01-17-2022 20:45 EST,US,245,$96.80 ,,,0,,01-17-2022 20:45 EST,0,TGCS SCO Assist template,0,7410,
10928543,01-14-2022 05:45 EST,Self Check Out Installation - Estimated 6 hours,Point of Sale,Essintial,CVS,$132 ,Paid,NY,Brooklyn,,0,01-14-2022 05:45 EST,US,266,$24.20 ,,,0,,01-14-2022 05:45 EST,0,TGCS SCO Assist template,0,11229,
10843966,01-13-2022 20:45 EST,Self Check Out Installation - Estimated 6 hours,Point of Sale,Essintial,CVS,$132 ,Paid,NY,SHEEPSHEAD BAY,,0,01-13-2022 20:45 EST,US,267,$60.50 ,,,0,,01-13-2022 20:45 EST,0,TGCS SCO Assist template,0,11235,
10906651,01-13-2022 13:00 EST,Synchrony-IT locker replenishment - New York - Ticket #SCTASK1488073,Windows Device,PIVITAL,"New York, NY, 10010",$129.20 ,Paid,NY,New York,,0,01-13-2022 13:00 EST,US,257,$129.20 ,,,1,,01-13-2022 13:00 EST,0,ComputaCenter_Synchrony_Locker_Low_Dispatch,5,10010,
10903847,01-13-2022 10:45 EST,Synchrony-Hands & Feet Request - De-install of newyobc1ebch01 *Firm Start Time 10:45 AM EST*,Networking,PIVITAL,"New York, NY, 10010",$254.70 ,Paid,NY,New York,,0,01-13-2022 10:45 EST,US,257,$254.70 ,,5,0,2,01-13-2022 10:45 EST,0,ComputaCenter_Synchrony_Network_Smart_Hands_Low_Dispatch,5,10010,
10843962,01-12-2022 20:45 EST,Self Check Out Installation - Estimated 6 hours,Point of Sale,Essintial,CVS,$132 ,Paid,NY,BROOKLYN,,0,01-12-2022 20:45 EST,US,262,$26.62 ,,,0,,01-12-2022 20:45 EST,0,TGCS SCO Assist template,0,11215,
10843944,01-11-2022 20:45 EST,Self Check Out Installation - Estimated 6 hours,Point of Sale,Essintial,CVS,$132 ,Paid,NY,RIDGEWOOD,,0,01-11-2022 20:45 EST,US,259,$66 ,,,0,,01-11-2022 20:45 EST,0,TGCS SCO Assist template,0,11385,
10934016,01-11-2022 05:45 EST,Self Check Out Installation - Estimated 6 hours,Point of Sale,Essintial,CVS,$132 ,Paid,NJ,JERSEY CITY,,0,01-11-2022 05:45 EST,US,259,$114.84 ,,,0,,01-11-2022 05:45 EST,0,TGCS SCO Assist template,0,7302,
10906684,01-05-2022 15:30 EST,"White Plains, NY Area - On-Site RAM Installation for (2) Dell Workstations",Windows Device,NIC Inc.,HTA - White Plains,$195 ,Paid,NY,White Plains,,0,01-05-2022 15:30 EST,US,235,$130 ,,,5,,01-05-2022 15:30 EST,0,,5,10601,
10793400,12-29-2021 09:00 EST,POS Register install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$90 ,Paid,NY,Queens,,0,12-29-2021 09:00 EST,US,256,$90 ,,,3,,12-29-2021 09:00 EST,0,Staples Lead Register Install,5,11377,
10793398,12-28-2021 09:00 EST,POS Register install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$90 ,Paid,NY,Woodside,,0,12-28-2021 09:00 EST,US,255,$90 ,,,3,,12-28-2021 09:00 EST,0,Staples Lead Register Install,5,11377,
10782258,12-20-2021 09:00 EST,SCHEDULED EVENT | STORE CLOSING,Point of Sale,Essintial,"Manhattan, NY, 10016",$210 ,Paid,NY,Manhattan,,0,12-20-2021 09:00 EST,US,257,$210 ,,,0,,12-20-2021 09:00 EST,0,HCL/Rite Aid IMACD,0,10016,
10719035,12-16-2021 09:00 EST,PNC Bank | PC Refresh,Windows Device,Resource Solutions Group Inc.,J610-PNC,$245.10 ,Paid,NJ,Fords,,0,12-16-2021 09:00 EST,US,274,$245.10 ,,,0,,12-16-2021 09:00 EST,0,PNC Retail Refresh,0,8863,
10833346,12-15-2021 09:00 EST,DaVita (1533) 2-HP Printer Install with another tech already assigned,Printer,Advantage Technical Resourcing,"Elmhurst, NY, 11373",$125 ,Paid,NY,Elmhurst,,0,12-15-2021 09:00 EST,US,256,$125 ,,,2,458,12-15-2021 09:00 EST,0,Generic Printer Install,5,11373,
10719029,12-14-2021 09:00 EST,PNC Bank | PC Refresh,Windows Device,Resource Solutions Group Inc.,J905-PNC,$240 ,Paid,NJ,Branchburg,,0,12-14-2021 09:00 EST,US,274,$121.80 ,,,0,,12-14-2021 09:00 EST,0,PNC Retail Refresh,0,8876,
10809349,12-13-2021 10:00 EST,Convenience Store De-install,Point of Sale,IT For P,35300,$214.50 ,Paid,NY,New York,,0,12-13-2021 10:00 EST,US,257,$214.50 ,,,2,,12-13-2021 10:00 EST,0,Convenience Store De-install,0,10001,
10809803,12-10-2021 15:30 EST,"Install Replacement Windows PC,  Confirm configuration is correct and can access the network, drop off old unit at FedEx. ***Please bring spare ethernet cable in case it is needed",Windows Device,Cormac,"PSI Site,PSI in HRB Office 11601 in NY-New York on East 4th",$100 ,Paid,NY,New York,,0,12-10-2021 15:30 EST,US,258,$70.50 ,,5,2,69,12-10-2021 15:30 EST,0,"Install Replacement Windows PC,  Confirm configuration is correct and can access the network, drop off old unit at FedEx. ***Please bring spare ethernet cable in case it is needed",0,10009,
10784018,12-09-2021 08:30 EST,"ONSITE SUPPORT—3days-Arena- vaccinated-New york,NY",General Tasks,AXA Professionals,"Linedata-New York,NY",$240 ,Paid,NY,New York,,0,12-09-2021 08:30 EST,US,256,$240 ,,,0,2,12-09-2021 08:30 EST,0,,5,10174,
10768367,12-08-2021 13:00 EST,"White Plains, NY Area -  On-Site RAM Upgrade for (2) Dell Workstations",Networking,NIC Inc.,"RTH - White Plains, NY",$195 ,Paid,NY,White Plains,,0,12-08-2021 13:00 EST,US,235,$130 ,,5,3,,12-08-2021 13:00 EST,0,,5,10601,
10670235,12-02-2021 16:30 EST,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$360 ,Paid,NY,Manhattan,,0,12-02-2021 16:30 EST,US,257,$360 ,,,0,,12-02-2021 16:30 EST,0,Staples POS Refresh (Engage),5,10010,
10670225,12-01-2021 15:00 EST,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$300 ,Paid,NY,Westbury,,0,12-01-2021 15:00 EST,US,254,$300 ,,,0,,12-01-2021 15:00 EST,0,Staples POS Refresh (Engage),5,11514,
10732900,12-01-2021 10:00 EST,DaVita (1417) 2-HP Printer Install with another tech already assigned,Printer,Advantage Technical Resourcing,"Paterson, NJ, 07522",$100 ,Paid,NJ,Paterson,,0,12-01-2021 10:00 EST,US,246,$100 ,,5,0,301,12-01-2021 10:00 EST,0,Generic Printer Install,5,7522,
10637707,11-30-2021 11:00 EST,PNC Bank | PC Refresh,Windows Device,Resource Solutions Group Inc.,J191-PNC,$240 ,Paid,NJ,Hackensack,,0,11-30-2021 11:00 EST,US,248,$89.40 ,,5,0,149,11-30-2021 11:00 EST,0,PNC Retail Refresh,0,7601,
10637697,11-29-2021 10:00 EST,PNC Bank | PC Refresh,Windows Device,Resource Solutions Group Inc.,J267-PNC,$240 ,Paid,NY,New York,,0,11-29-2021 10:00 EST,US,256,$141.90 ,,,1,174,11-29-2021 10:00 EST,0,PNC Retail Refresh,0,10001,
10742202,11-26-2021 12:00 EST,Replace PC Workstation - WED02,Networking,"Retail Tech, Inc.","Hoboken, NJ, 07030",$90 ,Paid,NJ,Hoboken,,0,11-26-2021 12:00 EST,US,256,$45 ,,,3,10,11-26-2021 12:00 EST,0,WSI - GSA SSLS Replacement (Generic),0,7030,
10742015,11-24-2021 15:30 EST,Premium Brands - HP Cash Drawer and Cash Drawer Cable Swap,Point of Sale,IW Technologies,"PBS-04 LFT,LOFT - 1472",$60 ,Paid,NY,Scarsdale,,0,11-24-2021 15:30 EST,US,240,$60 ,,,1,23,11-24-2021 15:30 EST,0,KnitWell - Cash Drawer Swap,5,10583,
10737342,11-24-2021 10:00 EST,Ram Install,Windows Device,MIS Computer,"Jamaica, NY, 11430",$80 ,Paid,NY,Jamaica,,0,11-24-2021 10:00 EST,US,261,$40 ,,5,1,3,11-24-2021 10:00 EST,0,,5,11430,
10732265,11-23-2021 13:30 EST,Poster Printer Troubleshooting - 176912,Printer,"Velocity, Inc","Cliffside Park, NJ, 07010",$123.55 ,Paid,NJ,Cliffside Park,,0,11-23-2021 13:30 EST,US,251,$123.55 ,,5,0,,11-23-2021 13:30 EST,0,,0,7010,
10629161,11-19-2021 07:00 EST,Register(s) replacement,Point of Sale,xxx-AVT Technology Solutions LLC,Victoria's Secret,$240 ,Paid,NY,Valley Stream,,0,11-19-2021 07:00 EST,US,261,$240 ,,,2,,11-19-2021 07:00 EST,0,Victoria's Secret PX10,5,11581,
10679941,11-18-2021 07:00 EST,Register(s) replacement,Point of Sale,xxx-AVT Technology Solutions LLC,Victoria's Secret,$240 ,Paid,NY,Garden City,,0,11-18-2021 07:00 EST,US,255,$240 ,,,0,,11-18-2021 07:00 EST,0,Victoria's Secret PX10,5,11530,
10434416,11-17-2021 05:00 EST,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$360 ,Paid,NY,New York,,0,11-17-2021 05:00 EST,US,254,$360 ,,,0,,11-17-2021 05:00 EST,0,Staples POS Refresh (Engage),5,10024,
10630683,11-16-2021 07:00 EST,Register(s) replacement,Point of Sale,xxx-AVT Technology Solutions LLC,Victoria's Secret,$285 ,Paid,NJ,Rockaway,,0,11-16-2021 07:00 EST,US,252,$285 ,,,1,,11-16-2021 07:00 EST,0,Victoria's Secret PX10,5,7866,
10630679,11-15-2021 07:00 EST,Register(s) replacement,Point of Sale,xxx-AVT Technology Solutions LLC,Victoria's Secret,$240 ,Paid,NJ,Jersey City,,0,11-15-2021 07:00 EST,US,258,$240 ,,5,0,,11-15-2021 07:00 EST,0,Victoria's Secret PX10,5,7302,
10622102,11-11-2021 07:00 EST,Register(s) replacement,Point of Sale,xxx-AVT Technology Solutions LLC,Victoria's Secret,$240 ,Paid,NY,Brooklyn,,0,11-11-2021 07:00 EST,US,265,$240 ,,5,1,,11-11-2021 07:00 EST,0,Victoria's Secret PX10,5,11234,
10434419,11-10-2021 05:00 EST,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$380 ,Paid,NY,Bayside,,0,11-10-2021 05:00 EST,US,254,$380 ,,5,2,,11-10-2021 05:00 EST,0,Staples POS Refresh (Engage),5,11361,
10551850,11-05-2021 07:00 EDT,Register(s) replacement,Point of Sale,xxx-AVT Technology Solutions LLC,Victoria's Secret,$280 ,Paid,NY,Bronx,,0,11-05-2021 07:00 EDT,US,247,$280 ,,5,3,,11-05-2021 07:00 EDT,0,Victoria's Secret PX10,5,10475,
10551840,11-04-2021 07:00 EDT,Register(s) replacement,Point of Sale,xxx-AVT Technology Solutions LLC,Victoria's Secret,$240 ,Paid,NY,Bronx,,0,11-04-2021 07:00 EDT,US,247,$240 ,,5,2,,11-04-2021 07:00 EDT,0,Victoria's Secret PX10,5,10475,
10572352,11-03-2021 07:00 EDT,Replace Thin Client(s),Point of Sale,xxx-AVT Technology Solutions LLC,Homegoods,$150 ,Paid,NJ,East Hanover,,0,11-03-2021 07:00 EDT,US,256,$150 ,,,0,,11-03-2021 07:00 EDT,0,TJX thin client,5,7936,
10612741,10-29-2021 08:00 EDT,Tech  needed for general desk side support 8/27thru 09/17 m-f work order (** extended thru 11/02**),Windows Device,"D2 Asset Corp., DBA DecisionOne","MANHATTAN, NY, 10036",$960 ,Paid,NY,MANHATTAN,,0,10-29-2021 08:00 EDT,US,256,$960 ,,,0,,10-29-2021 08:00 EDT,0,HCL Mondelez,5,10036,
10582397,10-25-2021 08:00 EDT,Tech  needed for general desk side support 8/27thru 09/17 m-f work order (** extended thru 10/29**),Windows Device,"D2 Asset Corp., DBA DecisionOne","MANHATTAN, NY, 10036","$1,600 ",Paid,NY,MANHATTAN,,0,10-25-2021 08:00 EDT,US,256,"$1,223.20 ",,,0,,10-25-2021 08:00 EDT,0,HCL Mondelez,5,10036,
10424187,10-21-2021 16:30 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$360 ,Paid,NY,Westbury,,0,10-21-2021 16:30 EDT,US,254,$360 ,,5,2,,10-21-2021 16:30 EDT,0,Staples POS Refresh (Engage),5,11514,
10119472,10-18-2021 22:00 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$400 ,Paid,NJ,Howell,,0,10-18-2021 22:00 EDT,US,300,$400 ,,,2,,10-18-2021 22:00 EDT,0,Staples POS Refresh (Engage),5,7731,
10524633,10-18-2021 08:00 EDT,Tech  needed for general desk side support 8/27thru 09/17 m-f work order (** extended thru 10/29**),Windows Device,"D2 Asset Corp., DBA DecisionOne","MANHATTAN, NY, 10036","$1,600 ",Paid,NY,MANHATTAN,,0,10-18-2021 08:00 EDT,US,256,"$1,440.80 ",,5,0,,10-18-2021 08:00 EDT,0,HCL Mondelez,5,10036,
10424064,10-11-2021 22:00 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$300 ,Paid,NY,Huntington Station,,0,10-11-2021 22:00 EDT,US,248,$300 ,,,1,,10-11-2021 22:00 EDT,0,Staples POS Refresh (Engage),0,11746,
10501338,10-11-2021 08:00 EDT,Tech  needed for general desk side support 8/27thru 09/17 m-f work order (** extended thru 10/29**),Windows Device,"D2 Asset Corp., DBA DecisionOne","MANHATTAN, NY, 10036","$1,600 ",Paid,NY,MANHATTAN,,0,10-11-2021 08:00 EDT,US,256,"$1,536.40 ",,,0,,10-11-2021 08:00 EDT,0,HCL Mondelez,0,10036,
10461283,10-04-2021 08:00 EDT,Tech  needed for general desk side support 8/27thru 09/17 m-f work order (** extended thru 10/8**),Windows Device,"D2 Asset Corp., DBA DecisionOne","MANHATTAN, NY, 10036","$1,600 ",Paid,NY,MANHATTAN,,0,10-04-2021 08:00 EDT,US,256,"$1,557.60 ",,5,0,,10-04-2021 08:00 EDT,0,HCL Mondelez,5,10036,
10406957,09-27-2021 08:00 EDT,Tech  needed for general desk side support 8/27thru 09/17 m-f work order (** extended thru 10/8**),Windows Device,"D2 Asset Corp., DBA DecisionOne","MANHATTAN, NY, 10036","$1,600 ",Paid,NY,MANHATTAN,,0,09-27-2021 08:00 EDT,US,256,"$1,600 ",,,0,,09-27-2021 08:00 EDT,0,HCL Mondelez,5,10036,
10368740,09-20-2021 08:00 EDT,Tech  needed for general desk side support 8/27thru 09/17 m-f work order (** extended thru 10/8**),Windows Device,"D2 Asset Corp., DBA DecisionOne","MANHATTAN, NY, 10036","$1,600 ",Paid,NY,MANHATTAN,,0,09-20-2021 08:00 EDT,US,256,"$1,600 ",,5,0,,09-20-2021 08:00 EDT,0,HCL Mondelez,5,10036,
10322037,09-13-2021 08:00 EDT,Tech  needed for general desk side support 8/27thru 09/17 m-f work order,Windows Device,"D2 Asset Corp., DBA DecisionOne","MANHATTAN, NY, 10036","$1,600 ",Paid,NY,MANHATTAN,,0,09-13-2021 08:00 EDT,US,256,"$1,600 ",,,0,,09-13-2021 08:00 EDT,0,HCL Mondelez,5,10036,
10283993,09-07-2021 08:00 EDT,Tech  needed for general desk side support 8/27thru 09/17 m-f work order,Windows Device,"D2 Asset Corp., DBA DecisionOne","MANHATTAN, NY, 10036","$1,280 ",Paid,NY,MANHATTAN,,0,09-07-2021 08:00 EDT,US,256,"$1,280 ",,,0,,09-07-2021 08:00 EDT,0,HCL Mondelez,5,10036,
10150614,09-01-2021 21:00 EDT,De-install then re-install after contractors install new counters,Point of Sale,xxx-AVT Technology Solutions LLC,Marshall,$360 ,Paid,NY,Jamaica,,0,09-01-2021 21:00 EDT,US,258,$360 ,,,5,,09-01-2021 21:00 EDT,0,TJX Remodel-Relocation,5,11432,
10254557,08-30-2021 08:00 EDT,Tech  needed for general desk side support 8/27thru 09/17 m-f work order,Windows Device,"D2 Asset Corp., DBA DecisionOne","MANHATTAN, NY, 10036","$1,600 ",Paid,NY,MANHATTAN,,0,08-30-2021 08:00 EDT,US,256,"$1,256.40 ",,,0,,08-30-2021 08:00 EDT,0,HCL Mondelez,5,10036,
10148602,08-29-2021 20:00 EDT,Hard drive and memory replacement,Point of Sale,xxx-AVT Technology Solutions LLC,TJ Maxx,$120 ,Paid,NY,New York,,0,08-29-2021 20:00 EDT,US,257,$120 ,,,3,,08-29-2021 20:00 EDT,0,TJX X-Store HDD and Memory,5,10011,
10240938,08-27-2021 08:00 EDT,Tech  needed for general desk side support 8/27thru 09/17,Windows Device,"D2 Asset Corp., DBA DecisionOne","MANHATTAN, NY, 10036","$1,600 ",Paid,NY,MANHATTAN,,0,08-27-2021 08:00 EDT,US,256,$322.40 ,,,0,,08-27-2021 08:00 EDT,0,HCL Mondelez,5,10036,
10158094,08-25-2021 19:00 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$300 ,Paid,NY,Manhattan,,0,08-25-2021 19:00 EDT,US,255,$300 ,,,2,,08-25-2021 19:00 EDT,0,Staples POS Refresh (Engage),5,10019,
10158092,08-24-2021 16:30 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$300 ,Paid,NY,New York,,0,08-24-2021 16:30 EDT,US,256,$300 ,,5,1,,08-24-2021 16:30 EDT,0,Staples POS Refresh (Engage),5,10022,
10206920,08-24-2021 08:00 EDT,2 techs needed to break down and pack unused PC's and peripherals 8/24 & 8/25 8:00am - 4:30pm,Windows Device,"D2 Asset Corp., DBA DecisionOne","FAIR LAWN, NJ, 07410",$640 ,Paid,NJ,FAIR LAWN,,0,08-24-2021 08:00 EDT,US,244,$494.40 ,,5,1,,08-24-2021 08:00 EDT,0,HCL Mondelez,5,7410,
10206001,08-22-2021 19:30 EDT,"Deinstallation Workstations, remove old cable and Pull Cat6 cable - Lift use required - Helper",General Tasks,Wachter - Nationwide Projects,"Watchung, NJ, 07069",$360 ,Paid,NJ,Watchung,,0,08-22-2021 19:30 EDT,US,268,$233.55 ,,5,0,,08-22-2021 19:30 EDT,0,,4,7069,
10124612,08-19-2021 08:00 EDT,Register(s) replacement,Point of Sale,xxx-AVT Technology Solutions LLC,Bath & Body Works,$240 ,Paid,NJ,FREEHOLD,,0,08-19-2021 08:00 EDT,US,293,$240 ,,,1,,08-19-2021 08:00 EDT,0,Bath and Body Works HP One,5,7728,
9996444,08-09-2021 07:00 EDT,General merchandising - 4 week assignment,Merchandising,Quest Service Group LLC,"Massapequa, NY, 11758","$1,200 ",Paid,NY,Massapequa,,0,08-09-2021 07:00 EDT,US,258,"$1,143 ",,,1,,08-09-2021 07:00 EDT,0,Ace hardware staffing needs,5,11758,
9996269,08-02-2021 07:00 EDT,General merchandising - 4 week assignment,Merchandising,Quest Service Group LLC,"Massapequa, NY, 11758","$1,404 ",Paid,NY,Massapequa,,0,08-02-2021 07:00 EDT,US,258,"$1,404 ",,,1,,08-02-2021 07:00 EDT,0,Ace hardware staffing needs,5,11758,
9986883,07-28-2021 22:00 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$320 ,Paid,NY,Stony Brook,,0,07-28-2021 22:00 EDT,US,245,$320 ,,5,1,,07-28-2021 22:00 EDT,0,Staples POS Refresh (Engage),5,11790,
9986878,07-27-2021 22:00 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$320 ,Paid,NY,Farmingdale,,0,07-27-2021 22:00 EDT,US,254,$320 ,,,1,,07-27-2021 22:00 EDT,0,Staples POS Refresh (Engage),5,11735,
10050036,07-27-2021 09:00 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$150 ,Paid,NY,Larchmont,,0,07-27-2021 09:00 EDT,US,243,$150 ,,,0,,07-27-2021 09:00 EDT,0,Staples POS Refresh (Engage),5,10538,
9986865,07-26-2021 16:30 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$300 ,Paid,NY,Mount Vernon,,0,07-26-2021 16:30 EDT,US,245,$300 ,,,0,,07-26-2021 16:30 EDT,0,Staples POS Refresh (Engage),5,10550,
9954772,07-22-2021 16:30 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$320 ,Paid,NY,North Babylon,,0,07-22-2021 16:30 EDT,US,254,$320 ,,,2,,07-22-2021 16:30 EDT,0,Staples POS Refresh (Engage),5,11703,
9954773,07-21-2021 16:30 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$320 ,Paid,NY,Patchogue,,0,07-21-2021 16:30 EDT,US,252,$320 ,,,1,,07-21-2021 16:30 EDT,0,Staples POS Refresh (Engage),5,11772,
9954673,07-21-2021 09:00 EDT,Misc POS Install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$90 ,Paid,NY,Yonkers,,0,07-21-2021 09:00 EDT,US,241,$90 ,,,0,,07-21-2021 09:00 EDT,0,Staples Misc,5,10710,
9954769,07-19-2021 16:30 EDT,POS and pole display refresh install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$360 ,Paid,NY,Larchmont,,0,07-19-2021 16:30 EDT,US,243,$360 ,,5,0,,07-19-2021 16:30 EDT,0,Staples POS Refresh (Engage),5,10538,
9954672,07-19-2021 09:00 EDT,Misc POS Install,Point of Sale,xxx-AVT Technology Solutions LLC,Staples,$90 ,Paid,NY,Bronx,,0,07-19-2021 09:00 EDT,US,247,$90 ,,,0,,07-19-2021 09:00 EDT,0,Staples Misc,5,10463,
9962912,07-12-2021 08:00 EDT,POS System Install (6 days onsite) **travel and lunch reimbursed,Point of Sale,POS Upgrades,"East Rutherford, NJ, 07073","$1,350 ",Paid,NJ,East Rutherford,,0,07-12-2021 08:00 EDT,US,253,"$1,350 ",,,1,,07-12-2021 08:00 EDT,0,,5,7073,
